"","gene_id","gene_type","logFC","AveExpr"
"17033","ENSG00000164620.8","protein_coding",0.123702171871276,2.76723588479547
"3751","ENSG00000273160.1","lincRNA",-0.130270773599111,4.92323413662434
"8115","ENSG00000232292.1","processed_pseudogene",0.136445060788698,4.27175235755313
"565","ENSG00000236698.1","processed_pseudogene",0.135773473626308,1.60129050616134
"15192","ENSG00000249282.1","processed_pseudogene",0.140255566027322,2.14217189943517
"9303","ENSG00000180902.17","protein_coding",0.142733045683383,2.07580472051979
"1745","ENSG00000173406.15","protein_coding",-0.130667424652169,5.15004304267573
"7018","ENSG00000278766.2","lincRNA",-0.133289708312376,0.672032010682655
"6484","ENSG00000135636.13","protein_coding",0.133171905888134,1.02193642983855
"12045","ENSG00000223529.1","processed_pseudogene",-0.132354323549927,7.7709883639416
"18488","ENSG00000263608.2","misc_RNA",-0.130583544639619,3.76805509268561
"8125","ENSG00000237617.1","processed_pseudogene",0.127617680546311,-0.0627819438713317
"1505","ENSG00000259832.1","unprocessed_pseudogene",0.159337720162458,-1.28676870119651
"1203","ENSG00000235673.1","processed_pseudogene",0.177437595916364,-0.963512817827414
"7811","ENSG00000202074.1","snRNA",-0.138033229531344,3.19569016284399
"9182","ENSG00000207049.1","misc_RNA",0.144360727624806,0.413239729963262
"867","ENSG00000238316.1","snoRNA",0.123942634067409,0.140197347293532
"9784","ENSG00000178567.7","protein_coding",-0.125810837558035,6.73417083774116
"6080","ENSG00000272814.1","antisense",-0.124670314091406,2.33354779885398
"10078","ENSG00000278799.1","miRNA",0.163665100879235,1.13902142695493
"12856","ENSG00000249882.1","lincRNA",0.163444814150803,-1.25553391740397
"1040","ENSG00000276493.1","misc_RNA",0.12107250660789,2.09622167047484
"16835","ENSG00000222924.1","snRNA",0.139603002431876,8.51905036379901
"4007","ENSG00000206905.1","misc_RNA",-0.126725173960465,6.0160576390261
"1177","ENSG00000223944.1","lincRNA",0.1278589118087,5.95139073574247
"10247","ENSG00000207926.1","miRNA",-0.149211429353382,1.44510669065998
"1383","ENSG00000236200.5","antisense",0.135165153529917,2.89412927757116
"2408","ENSG00000252717.1","snRNA",-0.141103356237913,4.94928507597976
"18406","ENSG00000285761.1","lincRNA",0.144089529519419,4.28779766189974
"15326","ENSG00000249688.1","sense_intronic",0.18948601835453,-1.45230288574991
"3858","ENSG00000230630.5","antisense",-0.12955878128168,4.34899976634348
"6120","ENSG00000232285.1","processed_pseudogene",0.176208549600764,-1.29685456371596
"15252","ENSG00000250694.1","lincRNA",-0.142365768275523,7.1480417825262
"269","ENSG00000049246.14","protein_coding",-0.140277011856005,7.64014451382955
"5085","ENSG00000217327.3","processed_pseudogene",-0.13922217307734,-1.09737934883011
"16034","ENSG00000164329.13","protein_coding",0.150084108438695,0.945881654031046
"14315","ENSG00000151615.3","protein_coding",-0.239329759060111,-1.75157483717098
"686","ENSG00000142794.18","protein_coding",-0.164507137820763,0.214845513467135
"8312","ENSG00000283839.1","antisense",-0.14539225223969,-1.08849190195155
"8915","ENSG00000239498.1","lincRNA",0.129876868861825,3.36197375927763
"12213","ENSG00000225473.1","antisense",-0.124407364547568,7.19758565319685
"17400","ENSG00000254365.1","antisense",0.134829764493087,-0.444670629327109
"3729","ENSG00000238087.3","unprocessed_pseudogene",-0.13302204674657,3.77376250203056
"7307","ENSG00000114999.7","protein_coding",-0.119401199039627,3.6973009483953
"9419","ENSG00000241553.12","protein_coding",0.121459138735143,2.0295756246743
"3708","ENSG00000225272.2","processed_pseudogene",-0.129664079903464,2.97388613418743
"9591","ENSG00000226238.1","lincRNA",-0.169790378079965,5.5025004120245
"15420","ENSG00000271378.1","processed_pseudogene",-0.154499579276604,2.94693022141559
"8104","ENSG00000278924.1","TEC",-0.129187063077541,4.69623772086974
"18750","ENSG00000124664.10","protein_coding",0.165719975893662,-1.23007094512774
"15918","ENSG00000249293.1","antisense",0.136049845642078,-0.758226596157532
"4637","ENSG00000092969.11","protein_coding",0.142524800324511,10.5556373189289
"12050","ENSG00000238020.1","antisense",0.137507141794083,-0.036013251616122
"4629","ENSG00000231814.2","lincRNA",-0.125947097411992,4.91398079259989
"18641","ENSG00000204304.11","protein_coding",0.119069333935901,7.66933417791821
"3996","ENSG00000261831.2","lincRNA",-0.124737581328933,4.83841461400688
"7367","ENSG00000235242.1","lincRNA",-0.145672775276417,-1.50011373600666
"14064","ENSG00000249464.5","lincRNA",0.128386694643975,0.735846013510607
"7116","ENSG00000221849.2","processed_pseudogene",0.169381363757866,-1.65854114108846
"3320","ENSG00000160688.18","protein_coding",-0.123031339187595,8.51763261690913
"11806","ENSG00000241479.1","antisense",0.13641302767605,6.38563032280174
"18994","ENSG00000172432.18","protein_coding",0.135182729135335,8.6540309803817
"2578","ENSG00000260948.1","sense_overlapping",0.200657384562305,-0.909829124176369
"8565","ENSG00000273456.1","lincRNA",0.120257866653365,1.37857872682129
"7501","ENSG00000244563.1","processed_pseudogene",0.117582958600176,8.10259127355566
"13752","ENSG00000164031.16","protein_coding",0.153725445331171,-1.28800541509374
"535","ENSG00000142627.12","protein_coding",0.131925888983185,1.26182763997171
"16598","ENSG00000241888.2","processed_pseudogene",-0.126610882523191,3.97569680843297
"3702","ENSG00000237783.2","processed_pseudogene",-0.126098055315894,5.52124607520992
"992","ENSG00000231949.1","lincRNA",-0.124036037966281,5.62662992432717
"7261","ENSG00000231583.1","unprocessed_pseudogene",-0.125817422533627,-0.569192331956778
"16998","ENSG00000120329.6","protein_coding",-0.121177715232692,7.98099660424016
"12014","ENSG00000058063.15","protein_coding",-0.121726081645895,5.85214831969037
"4937","ENSG00000143633.12","protein_coding",0.134724048314188,4.17821238230482
"16787","ENSG00000251380.3","protein_coding",0.160239382279811,1.42207505882276
"7207","ENSG00000228763.1","antisense",0.132349824395105,0.958599628864176
"9790","ENSG00000199594.1","snRNA",-0.124448829485869,4.51254441018775
"731","ENSG00000240553.1","antisense",-0.129191474977962,7.43876264365265
"15990","ENSG00000285000.1","protein_coding",0.13338119320867,0.29906143814857
"7439","ENSG00000074054.18","protein_coding",0.120514948703393,1.3969201609489
"12544","ENSG00000246526.2","lincRNA",-0.116377269137728,3.32694807928935
"7428","ENSG00000237614.1","lincRNA",-0.122508605721137,5.33326131071844
"9079","ENSG00000187514.16","protein_coding",0.128226471707216,5.87957719962958
"4161","ENSG00000228215.2","lincRNA",0.149717693849493,0.38958923305275
"6708","ENSG00000132300.18","protein_coding",-0.121854304934618,3.03639930915495
"5302","ENSG00000177151.4","protein_coding",-0.133023213846169,2.80471086291864
"8635","ENSG00000159186.4","processed_pseudogene",0.192894561103197,-0.940933444030532
"5916","ENSG00000115825.9","protein_coding",0.136264808672866,3.40148410681377
"2075","ENSG00000117114.19","protein_coding",0.1413740184055,2.5632026543629
"11838","ENSG00000136603.13","protein_coding",0.138000502888251,8.67497618815156
"17478","ENSG00000253295.1","antisense",0.142434676137094,9.01747796698777
"7565","ENSG00000136710.9","protein_coding",0.132596664713656,8.54058973142726
"8318","ENSG00000188738.14","protein_coding",0.122129178222009,7.62249106795877
"16660","ENSG00000279370.1","TEC",0.148666387535358,-0.680575497642458
"4928","ENSG00000240502.2","misc_RNA",0.125626249673603,4.03759641752853
"4789","ENSG00000270287.1","processed_pseudogene",-0.129033996975578,5.87384700739548
"8763","ENSG00000227981.2","lincRNA",-0.123853928343229,5.21179088832069
"6450","ENSG00000229229.1","antisense",0.138886292338893,1.63339076087969
"3045","ENSG00000285184.2","bidirectional_promoter_lncRNA",0.123547052192217,4.25193306423676
"11387","ENSG00000184432.9","protein_coding",-0.124375122105814,-0.413057294661805
"1703","ENSG00000271723.5","protein_coding",-0.127133232946033,1.92011212299676
"2032","ENSG00000232015.2","processed_pseudogene",0.134695477597793,-0.220056181695683
"4243","ENSG00000202491.1","snRNA",0.126228657470042,-0.474150226033415
"18444","ENSG00000252228.1","snoRNA",0.14181169254227,-1.19875059054465
"16511","ENSG00000249426.1","lincRNA",0.143887589859808,0.471651186199383
"12007","ENSG00000244199.1","processed_pseudogene",-0.297735071067871,-1.93146271003696
"12074","ENSG00000090539.15","protein_coding",-0.131912353337144,6.20350927272408
"7841","ENSG00000231420.1","lincRNA",0.13953299798931,0.708649319888861
"18456","ENSG00000248167.7","protein_coding",0.135578603828929,2.35750030457487
"4882","ENSG00000234975.6","processed_pseudogene",-0.139123284727131,0.300897457060832
"11476","ENSG00000239797.1","processed_pseudogene",0.133981027130334,1.15109228018857
"18208","ENSG00000274618.1","protein_coding",0.132063249573483,9.68168789651287
"18570","ENSG00000201207.1","misc_RNA",0.133231915544622,-0.100238843249336
"6751","ENSG00000234231.4","transcribed_unprocessed_pseudogene",0.128941388868375,10.3431543695815
"8045","ENSG00000163072.15","protein_coding",-0.125024008094539,4.87787955550962
"9553","ENSG00000249786.7","antisense",0.142681866778202,-0.202639933845162
"13454","ENSG00000138750.14","protein_coding",0.120133210533119,0.938357894965443
"11792","ENSG00000242036.1","processed_pseudogene",0.130784546353741,4.04182610453911
"9409","ENSG00000134077.15","protein_coding",-0.11578566782167,4.63048743706619
"15963","ENSG00000248684.1","processed_pseudogene",-0.162334707594546,-1.10903798916945
"7031","ENSG00000231635.1","processed_pseudogene",0.19316622926695,-1.06172593666816
"14100","ENSG00000248394.1","processed_pseudogene",0.122900354258406,2.68674337275923
"9329","ENSG00000231660.1","processed_pseudogene",0.175738202557721,-0.535230896237923
"10902","ENSG00000240751.1","processed_pseudogene",0.162284130757969,0.644014220050633
"10829","ENSG00000163519.13","protein_coding",0.124647127522644,1.71525365082779
"3895","ENSG00000117601.13","protein_coding",0.114040191520087,4.09632805346048
"11227","ENSG00000283509.1","snRNA",-0.125474361080062,4.82003223725543
"17609","ENSG00000183258.11","protein_coding",0.130217152427495,1.64786143383336
"6660","ENSG00000213400.3","processed_pseudogene",0.124957452431682,2.13998708324918
"11066","ENSG00000207002.1","snoRNA",0.141408440654095,-0.222095172231122
"6186","ENSG00000162997.15","transcribed_unitary_pseudogene",0.139213059214068,2.92139459249721
"9505","ENSG00000132182.11","protein_coding",0.122499808523984,1.94995887781759
"14384","ENSG00000251249.1","processed_transcript",0.150820986262743,-0.598352883483714
"13833","ENSG00000250298.4","protein_coding",0.143777394676202,0.903667740704557
"5909","ENSG00000224891.1","processed_pseudogene",0.127125867196085,2.3421930442281
"9959","ENSG00000272077.1","lincRNA",0.133633603400114,0.688828407278362
"15044","ENSG00000279264.1","TEC",0.127209119200062,0.114455760975086
"16972","ENSG00000272108.1","lincRNA",0.199221696494361,-1.62685008232711
"11150","ENSG00000244215.1","lincRNA",-0.123346513846179,5.56325416402959
"4406","ENSG00000163545.8","protein_coding",0.133429210105945,-1.05617357584662
"9259","ENSG00000063660.8","protein_coding",0.133414617949516,-0.527195376366269
"15964","ENSG00000228367.3","processed_pseudogene",0.133763255356622,1.02526771743438
"9405","ENSG00000235830.1","lincRNA",0.13134144371477,3.05079995270172
"7423","ENSG00000226479.3","protein_coding",0.140979478983757,1.22906814406136
"11572","ENSG00000214237.10","protein_coding",-0.123720527303422,4.75472277944132
"4267","ENSG00000081248.10","protein_coding",-0.131118205666232,4.87010922159217
"8981","ENSG00000169031.19","protein_coding",-0.120133597146727,7.84726422332761
"11265","ENSG00000261167.1","sense_overlapping",0.122411491254426,2.64753659509545
"2623","ENSG00000155380.11","protein_coding",-0.116084394344172,6.0470241468228
"3021","ENSG00000234232.7","transcribed_unprocessed_pseudogene",0.136699410506594,3.44554367296433
"7546","ENSG00000230756.1","processed_pseudogene",0.124010941542195,-0.159124781001635
"11614","ENSG00000237787.5","lincRNA",-0.121498291358018,5.71141058743313
"15991","ENSG00000132846.5","protein_coding",0.121840765543102,1.63694316185952
"16784","ENSG00000249647.2","lincRNA",0.156674711884236,-0.600999407178814
"8630","ENSG00000207047.2","snoRNA",-0.128921588740809,2.78899228230416
"14704","ENSG00000241877.1","processed_pseudogene",0.123021007928782,3.63397265192805
"5242","ENSG00000198452.7","transcribed_unprocessed_pseudogene",0.141563764745192,-1.26026979142931
"17961","ENSG00000272162.1","protein_coding",0.142524965881322,1.73428659611869
"17589","ENSG00000165671.20","protein_coding",0.127542545382967,-0.0490422000170428
"2512","ENSG00000134184.12","protein_coding",0.143076047082451,-0.335493324758812
"11044","ENSG00000114030.12","protein_coding",-0.136634824692168,4.65445669927379
"9761","ENSG00000226320.5","lincRNA",-0.122495200452906,5.99246147872754
"10337","ENSG00000206918.1","snRNA",0.133552142041729,2.86664724159355
"3760","ENSG00000232194.1","antisense",-0.124462268760124,5.13628762724644
"18876","ENSG00000124615.19","protein_coding",-0.124287698308347,8.64715457834104
"5056","ENSG00000198626.15","protein_coding",-0.120891730583377,3.94059705714867
"17094","ENSG00000275740.1","protein_coding",0.147382179044024,2.34718617039944
"12937","ENSG00000252970.1","rRNA_pseudogene",0.139380793514976,0.0310930642579234
"7745","ENSG00000231567.1","unprocessed_pseudogene",-0.135981486181499,0.651721495244243
"847","ENSG00000130695.15","protein_coding",-0.138381284604594,0.304544752315708
"8813","ENSG00000229754.1","transcribed_unprocessed_pseudogene",-0.14031411537531,-1.31008418255287
"10827","ENSG00000241777.1","unprocessed_pseudogene",0.136551504261011,1.22533758538139
"9348","ENSG00000091181.19","protein_coding",0.132996498980946,8.9192353572659
"11940","ENSG00000229102.1","lincRNA",0.149809083564975,0.933494312386845
"10258","ENSG00000163939.18","protein_coding",-0.129539544266756,-0.535834688681344
"9599","ENSG00000271898.1","miRNA",0.146291422661155,-1.51616906739295
"4763","ENSG00000223306.2","snRNA",0.12186340929386,0.933842976505619
"15801","ENSG00000251044.2","lincRNA",0.188217627931164,-0.911196575805983
"6364","ENSG00000235725.1","lincRNA",0.125664741170399,-0.058153419681266
"1576","ENSG00000200262.1","misc_RNA",0.134612867796126,10.2358022861646
"13893","ENSG00000250511.1","antisense",0.157542163745378,-0.643684053362332
"10878","ENSG00000239482.6","lincRNA",0.113157266440161,5.30807653339177
"1880","ENSG00000223152.1","snRNA",0.15007501880958,4.04989244245119
"609","ENSG00000179002.5","protein_coding",0.149704802068694,-0.0238410564695775
"18877","ENSG00000220586.2","transcribed_processed_pseudogene",-0.129667715605677,5.22626904218565
"2971","ENSG00000224335.2","unprocessed_pseudogene",0.124905478465529,-1.11137976405865
"9152","ENSG00000178836.6","transcribed_processed_pseudogene",0.133064160720182,0.614485318226697
"6148","ENSG00000264975.1","miRNA",-0.136197724256328,9.11925761526059
"1293","ENSG00000233910.1","processed_pseudogene",0.173074004043933,0.354169838054639
"11467","ENSG00000243033.2","processed_pseudogene",0.116330284174489,5.04094221842649
"3498","ENSG00000180433.5","protein_coding",0.133895500351853,2.02398365044296
"7509","ENSG00000136731.12","protein_coding",0.152596003000613,0.513298480811644
"4958","ENSG00000225919.1","lincRNA",-0.120484704447534,4.4638395805944
"13098","ENSG00000212490.1","snoRNA",-0.151964954188789,-0.933916090492969
"14568","ENSG00000170088.13","protein_coding",0.131755557035907,2.46517312878542
"15153","ENSG00000173545.4","protein_coding",0.196906982001969,0.322527261449519
"8379","ENSG00000138386.16","protein_coding",0.128433368825915,4.19176359376721
"4259","ENSG00000231333.2","processed_pseudogene",0.132588471851655,5.67105358906674
"10210","ENSG00000201595.1","rRNA_pseudogene",0.133485562221723,0.513228713698037
"610","ENSG00000255275.3","protein_coding",0.138139660902222,-0.0171515316035289
"10748","ENSG00000201642.1","snRNA",0.129716393968476,0.823122591626062
"11101","ENSG00000228963.3","unprocessed_pseudogene",0.136429256035384,0.695871811481055
